date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,temperature_2m_mean,rain_sum,shortwave_radiation_sum,wind_speed_10m_max,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index,rain_temp_interaction,wind_turbidity_index,radiation_temp_ratio,conductivity_rain_index,wind_oxygen_mixing,thermal_stratification_index,nutrient_runoff_potential,light_availability_index,weather_stress_index,pH_conductivity_stability,temp_turbidity_metabolism,oxygen_pH_balance,nutrient_temp_efficiency,radiation_nutrient_productivity,wind_mixing_efficiency,precipitation_nutrient_loading,thermal_oxygen_capacity,pH_oxygen_photosynthesis,conductivity_turbidity_clarity,wind_radiation_mixing,temp_conductivity_density,nutrient_redox_potential,light_penetration_depth,metabolic_activity_index,hydrodynamic_mixing_index,biogeochemical_cycling_index,ecological_stress_index,water_column_stability,algal_growth_potential,environmental_capacity_index
2021-03-10,20210310,宜兴,晴-小雨,15,9,74,2,东南风,3级,良,10.54,7.758,10.578,3.177,0.1167,0.0714,1.75,399.376,87.74,0.00434,2021110.0,10.6,0.0,18.77,17.6,24.17127071823204,111.49212,1.6661333333333337,157.23619999999997,0.0057691125,81.76932,0.0639635820394342,0.9508358901555134,0.0714,0.0112688753662384,0.0,1544.224,1.626516464471404,399.376,186.1728,0.5954802259887004,0.0,0.2115167906242957,1.5251299826689777,46.4890710511257,0.3856039659028243,6.077737991999999,3.0851659120414343,6.634869769256968,79.20912328149652,0.0,0.2784685395728015,0.24977471748,0.0518716773960297,27.375273613014954,1.5073499530128671,0.534388961050828,0.0506384464027521,9.41018382845393,132.56194189410138,0.3164283217620302,1.1092996008828413,13.436187047144813,0.0149764463601532,0.0
2021-03-11,20210311,宜兴,小雨-阴,11,9,90,2,东南风,微风,良,11.53,7.767,10.768,3.04,0.0944,0.0858,1.68,396.957,104.53,0.004,4941650.0,10.8,11.5,5.22,17.1,19.35483870967742,124.15504,1.6019333333333332,163.2292,0.0057691125,89.55351,0.0561570493753718,0.9910465754768832,0.0858,0.0094759783947692,0.2797674019836411,1787.4630000000002,0.4166001596169194,31.75656,184.13280000000003,0.6703488372093022,3.433453125,0.0494646072206955,2.282521947326417,46.495933531468886,0.370994971171063,6.334695952000006,3.142767702131485,1.9818409042100225,64.32260684165641,9.262250000000002,0.3119810431780318,0.07121675232,0.0363263546812342,7.123862729449322,1.6503624881995171,0.4638042155859609,0.012243714658588,8.881939722575297,141.1374866942934,0.3841937108910891,1.2873118659716087,15.470910661168194,0.0045419449578633,135.70061830144323
2021-03-12,20210312,宜兴,阴,13,5,68,2,西北风,2级,良,11.4,7.848,10.711,3.331,0.0322,0.0651,1.473,396.713,87.71,0.00381,5051620.0,10.6,0.0,9.55,15.1,22.284417549167927,122.1054,1.623033333333333,156.4523,0.00209622,89.4672,0.0218453188602442,0.98277084106486,0.0651,0.0112726862811407,0.0,1324.4209999999998,0.7701612903225806,396.713,161.7361,0.7500000000000001,0.0,0.1076541539848946,1.217741935483871,46.97601405985667,0.4338950521563051,7.702322943999998,2.7197715518102283,2.9572990195024245,67.52752000901816,0.0,0.3070188804489669,0.1378869874,0.0515610509692815,11.629435483870967,1.631898020132565,0.1984194583446404,0.0248566506545589,10.41148161362871,123.24650805140357,0.2371513334795659,1.083431810695817,19.574654605263163,0.0073095981679434,0.0
2021-03-13,20210313,宜兴,阴-晴,15,7,96,2,东南风,2级,良,11.73,7.865,10.669,2.683,0.0363,0.044,1.616,401.611,49.63,0.00406,2859920.0,11.1,0.1,16.79,11.9,35.91111111111111,125.14737,1.4476666666666669,142.6948,0.0015971999999999,92.25645,0.0224489795918367,0.9865823531260794,0.044,0.0197511356903021,0.0078554595443833,590.5970000000001,1.3189316575019638,365.10090909090906,126.96110000000002,0.9775,0.083,0.3316215682401738,0.9426551453260016,47.174040619137536,0.7934856750991416,7.982812525000004,2.984157917538845,4.47710946106972,94.39405293304364,0.1359649999999999,0.3108394206815015,0.24451587615,0.1629824219587799,15.695286724273368,1.6762001837641347,0.2071745612244898,0.0900411534727596,18.462364996342355,99.59039990411036,0.2059757197936465,0.623861861432052,32.71456270833333,0.0214410032915497,3.3736640714266746
2021-03-14,20210314,宜兴,多云,17,11,123,3,东南风,3级,轻度,12.44,7.934,10.86,2.71,0.0274,0.047,1.672,403.002,50.49,0.00302,2345980.0,12.2,0.0,18.32,15.7,34.83333333333333,135.0984,1.4763333333333335,143.4768,0.0012878,98.69896,0.0163777644949193,1.021082266285972,0.047,0.0194212468440473,0.0,792.693,1.363095238095238,403.002,170.50199999999998,0.7873417721518987,0.0,0.3557972421829481,1.168154761904762,47.61526491887427,0.8521335777103984,9.473786160000005,3.201894693799132,5.135615900902248,122.88078073412312,0.0,0.3344003247508675,0.2853017568,0.1580251208503858,21.400595238095235,1.7767824676733848,0.1661235959354453,0.0959022216126544,19.77621228044281,139.20721424488346,0.2300329487870619,0.6177506788277692,20.082298029161997,0.020827666632786,0.0
2021-03-15,20210315,宜兴,小雨-中雨,19,11,131,3,东南风,2级,轻度,13.33,7.925,10.578,3.101,0.025,0.0751,1.696,413.493,87.64,0.00483,4885260.0,16.2,16.1,14.35,10.2,22.28646517739816,141.00474,1.6240333333333332,161.4814,0.0018775,105.64025,0.0147318797878609,1.0152153266413897,0.0751,0.0112815884476534,0.2797674019836411,893.928,1.0013956734124214,24.180877192982454,107.8956,1.2941747572815536,3.433453125,0.1618907942238267,1.835310537334264,47.764419486432615,0.5490545270596511,9.050801249999996,3.4490568693941417,5.1213539670676935,47.58155009025271,9.262250000000002,0.3401860586306644,0.2163068774999999,0.0538278315454813,10.214235868806698,1.896953693793427,0.1441462875662934,0.0394759312908624,12.180623325448815,96.19149157441883,0.3285334378931968,1.0827304810352778,51.95458280705063,0.0245414413244584,135.70061830144323
2021-03-16,20210316,宜兴,阴-小雨,13,8,101,3,东北风,3级,轻度,14.28,7.888,10.069,2.807,0.025,0.0481,1.515,401.381,45.57,0.00503,4622280.0,13.5,10.4,5.74,17.8,30.85539714867617,143.78532,1.4567,141.00869999999998,0.0012025,112.64064,0.0164907651715039,0.9874379954889984,0.0481,0.0214730513205926,0.2797674019836411,811.1460000000001,0.3756544502617801,35.2088596491228,179.22820000000002,0.7977653631284914,3.433453125,0.1232553145802018,1.8455497382198955,47.30748647485913,1.158740197566803,7.939849535999999,3.1920745319370014,1.5494970259409988,153.41597165557224,9.262250000000002,0.3573362559365378,0.08022093128,0.1931922359998669,6.686649214659687,2.0407581705309625,0.1474484168865435,0.0323759691568694,22.969775485752475,181.3810805198586,0.1927352596532703,0.6094106849352047,17.88870721887581,0.0068223456964807,135.70061830144323
2021-03-17,20210317,宜兴,小雨-阴,10,9,71,2,东风,3级,良,13.61,7.892,10.211,3.17,0.025,0.0818,1.664,399.889,106.37,0.00494,8134550.0,10.0,1.5,6.03,16.5,20.096618357487923,138.97171,1.6386,164.8823,0.002045,107.41012,0.015015015015015,0.986281637984955,0.0818,0.0093135885256589,0.1026694045174538,1755.105,0.4127310061601643,159.9556,168.4815,0.8198795180722891,1.30935,0.0561609388097233,1.2320328542094456,47.30215871331608,0.4676320134282058,8.124525104000007,3.447719173621648,2.2246957490137835,61.45262643196424,2.39625,0.3466588257597489,0.08570868336,0.0353396917836332,6.810061601642711,1.9460414381510696,0.13675993993994,0.0134678510335068,9.92188108666546,160.41629014871893,0.3333027115587529,1.359616699897743,19.75065063869937,0.005945125969297,59.0914351851852
2021-03-18,20210318,宜兴,阴-小雨,13,11,62,2,东风,2级,良,12.94,7.822,10.044,3.467,0.0337,0.0735,1.591,398.414,94.04,0.00429,5207030.0,11.3,1.0,10.9,15.0,21.355704697986575,129.96936,1.7105,159.48680000000002,0.00247695,101.21668,0.0211683417085427,0.9553630751625516,0.0735,0.0105218855218855,0.0717360114777618,1410.6,0.7819225251076041,199.207,150.66,0.856953642384106,0.8322499999999999,0.1146885521885521,1.147776183644189,46.85376805538561,0.4897731657974495,6.786570096000001,3.178866790306518,3.727393618200257,62.88099747474747,1.75035,0.3254001111628535,0.1447320312,0.0450464160774959,11.72883787661406,1.851216427311441,0.1747693854271357,0.0256746255179207,10.320285197194108,138.80009782510757,0.2629349214237743,1.2415418184025062,22.610750230253057,0.0108465564966066,32.93690700013117
2021-03-19,20210319,宜兴,小雨,12,9,71,2,东北风,2级,良,13.17,7.906,10.25,2.95,0.025,0.0619,1.689,408.683,81.85,0.00468,6510470.0,12.0,11.0,4.01,14.0,26.85214626391097,134.9925,1.5669666666666668,157.7167,0.0015475,104.12202,0.014792899408284,0.9801322976199476,0.0619,0.012070006035003,0.2797674019836411,1145.9,0.2829922371206774,34.056916666666666,143.5,0.9340425531914894,3.433453125,0.0484007242003621,1.7642907551164433,47.55762345247591,0.5768808861655735,8.413568999999994,3.38255026563362,1.2965955355892598,69.05928786964394,9.262250000000002,0.3295047634390492,0.0577901149999999,0.060993616447321,3.9618913196894847,1.877302879232496,0.1373742603550295,0.0122533478988258,12.438819405594405,130.88821260709472,0.2712982974683544,1.0467505383376627,27.072859061415414,0.0044429013916475,135.70061830144323
2021-03-20,20210320,宜兴,小雨-阴,10,8,59,2,西北风,2级,良,13.03,7.861,10.091,3.298,0.025,0.0577,1.703,404.052,75.27,0.00415,5551580.0,10.7,2.4,6.94,18.1,29.01192504258944,131.48573,1.6862333333333333,153.68189999999998,0.0014425,102.42883,0.0146713615023474,0.9618264768714128,0.0577,0.013111315064901,0.1710620099786172,1362.387,0.4946543121881682,118.83882352941175,182.6471,0.7159340659340658,2.1128400000000003,0.090992526550413,1.4611546685673558,47.19756548331486,0.6166842789840671,7.480670210999995,3.3777555729284154,2.1754780263565063,95.88752065032124,3.9876,0.3246144445651422,0.0953129259399999,0.0713044739969726,8.953243050605847,1.8603614006441995,0.1274699383802816,0.0211708996161966,12.990263969560628,167.97312350254833,0.2307056635877152,0.990767755947276,15.894208308175337,0.0060996825547569,100.06461067865864
2021-03-21,20210321,宜兴,多云,14,3,104,3,西北风,3级,轻度,12.44,7.871,10.201,3.082,0.025,0.0568,1.454,391.6,64.28,0.00348,3464400.0,11.0,0.0,12.43,17.9,25.155709342560552,126.90044,1.5309333333333333,145.5533,0.00142,97.91524,0.0171821305841924,0.9591215652286558,0.0568,0.0153186274509803,0.0,1150.612,0.9248511904761904,391.6,182.5979,0.6911111111111111,0.0,0.1904105392156862,1.331845238095238,47.01184017938122,0.6721255808258029,7.738896841000009,2.814091043276165,3.57213200725841,107.3780637254902,0.0,0.3232308711156393,0.17384064753,0.0947514473065812,16.554836309523807,1.7840774945314417,0.1526644501718214,0.0466463839332891,14.61094413914163,160.01437194596147,0.2063870718275355,0.8392734072085398,15.035506172839506,0.0103505231564477,0.0
2021-03-22,20210322,宜兴,晴,16,7,49,1,西北风,2级,优,12.21,7.844,10.312,3.07,0.025,0.0736,1.57,413.142,84.42,0.00345,3685760.0,9.3,0.0,22.39,11.8,21.045576407506704,125.90952,1.5712,160.0638,0.00184,95.77524,0.0159134309357097,0.9643717820761084,0.0736,0.0117068602200889,0.0,996.156,1.6949280847842545,413.142,121.6816,1.0260504201680674,0.0,0.2621166003277921,0.8932626797880394,47.269582691491145,0.4994751992739442,7.345608832000005,3.0264458917406767,7.611019365315005,57.07182861156638,0.0,0.3040249962573224,0.31031035392,0.057962581220035,20.0001514004542,1.7377792428432803,0.1384998090388288,0.0644021131026516,11.16097044728218,101.95578363674706,0.2927695882063881,1.0819370866101548,35.62222879740131,0.0288920054114961,0.0
2021-03-23,20210323,宜兴,阴-多云,18,9,72,2,东南风,微风,良,9.0,4.632,11.587,6.431,0.1355,0.0395,3.471,412.962,1.52,5e-05,10500000.0,12.1,0.0,21.15,15.0,44.06304577485582,104.283,2.808929166666668,154.9683,0.00535225,41.688,0.0390264976958525,1.0031518939004669,0.0395,0.0402528957173037,0.0,22.8,1.721958089574226,303.8802857142857,173.805,0.5960264900662252,0.0,0.6378287813360395,1.5,48.75209676498791,3.804558483501261,30.073782160375,5.505559927163238,7.831342649970693,99.34041213823268,0.0,0.386257894308437,-0.04462358089375,0.1126503056904954,27.375273613014954,2.436447147880432,-0.1479089387583078,0.1301755910558482,48.15736651108185,182.50035483949137,0.2137841261606782,0.1506680034038504,28.64833278229628,0.075438955345691,0.0
2021-03-24,20210324,宜兴,阴-晴,19,9,70,2,西风,微风,良,13.36,7.557,10.462,3.535,0.0254,0.0571,1.768,432.402,54.01,0.00421,2801570.0,14.1,0.0,14.7,9.7,30.4302925989673,139.77231999999998,1.7867,153.5917,0.0014503399999999,100.96152,0.0143583945732052,1.0047722672449737,0.0571,0.0181785129976367,0.0,523.8969999999999,1.023676880222841,432.402,101.4814,1.3632653061224491,0.0,0.2672241410652609,0.6754874651810585,45.88357772336175,0.8877037249596829,3.2458250380000044,3.559552305428741,4.670641342685177,76.2461261588802,0.0,0.3225004037821699,0.1625575098,0.1481803052630392,9.92966573816156,1.8892295761215967,0.0836711608818542,0.0589248381621302,18.04183828234691,90.47180889163796,0.2328926557001102,0.7281739010373895,60.15088213244482,0.0336834633254446,0.0
2021-03-25,20210325,宜兴,晴,22,10,84,2,东南风,2级,良,14.57,7.678,10.526,2.995,0.025,0.0438,1.548,418.174,29.85,0.00526,2427900.0,15.9,0.0,21.88,14.0,34.55357142857143,153.36382,1.5289333333333337,139.69559999999998,0.001095,111.86846,0.0161394448030987,1.0389985782487543,0.0438,0.0324149108589951,0.0,417.9,1.405266538214515,418.174,147.364,1.0333333333333334,0.0,0.6378287813360395,0.899165061014772,46.36196073862576,1.802744417152467,4.838633783999999,3.298162355473896,5.697310004077363,189.77102106969204,0.0,0.3658714996636242,0.27130386064,0.4687931077971687,19.67373153500321,2.070106241214209,0.1151812136862492,0.1301755910558482,34.79176865002216,143.83284420670526,0.1786453222528159,0.4067131651876099,30.646321513002363,0.0467095312368233,0.0
2021-03-26,20210326,宜兴,多云-小雨,23,15,60,2,东南风,3级,良,15.23,8.044,11.051,2.941,0.025,0.0459,1.535,427.133,32.29,0.0058,2927840.0,16.4,0.0,21.83,18.6,32.72921108742004,168.30673000000002,1.5073,143.46909999999997,0.0011475,122.51012,0.0162760416666666,1.1069666476247773,0.0459,0.0300390507659957,0.0,600.594,1.3450400492914354,427.133,205.5486,0.8144385026737967,0.0,0.6378287813360395,1.146025878003697,48.74208625116517,1.785402176422758,12.04488273600001,3.385475283152071,5.79447733388008,238.65045959747675,0.0,0.3931178629070873,0.3724797015200001,0.4092707466079672,25.017744916820703,2.157396786567348,0.1877806640625001,0.1301755910558482,37.3674294421904,198.49446407587803,0.197567820730779,0.396606106465116,18.60286422259715,0.0359008588192967,0.0
2021-03-27,20210327,宜兴,阴,19,11,57,2,西南风,2级,良,16.24,8.007,10.066,3.274,0.025,0.088,1.604,429.983,97.3,0.00886,6767140.0,17.0,4.4,9.44,16.4,18.02247191011236,163.47184,1.655333333333333,170.317,0.0022,130.03367999999998,0.0155763239875389,1.0308834229851311,0.088,0.0101729399796541,0.2552204176334107,1595.7199999999998,0.5475638051044084,79.62648148148148,165.0824,0.984242424242424,3.433453125,0.0960325534079348,1.2064965197215776,48.57101164988634,0.6657719895765299,10.207417233999994,3.8110748460779473,3.546626970404415,71.73673652085452,7.2578,0.379299972388702,0.1431997212799999,0.0454129520747674,8.980046403712297,2.2983077030820542,0.1578888161993769,0.02246901109217,12.886358939098589,186.2511652236425,0.3324370687880206,1.2481503679313386,25.64894001836547,0.0126515078467277,135.70061830144323
2021-03-28,20210328,宜兴,阴-晴,24,13,73,2,西南风,2级,良,16.59,7.947,9.578,2.947,0.025,0.0531,1.509,426.121,39.77,0.00761,3899710.0,17.7,0.1,21.79,8.3,27.892791127541585,158.89901999999998,1.5030333333333334,146.1284,0.0013275,131.84073,0.0165562913907284,0.9883724141022112,0.0531,0.0245278390973755,0.0056850483229107,330.09100000000007,1.2387720295622513,387.3827272727272,79.4974,1.975,0.078105,0.5344616139318126,0.4775440591245026,48.13551419430386,1.6574058506978977,8.589636602,3.580602455289123,6.168067399468816,86.75016678930585,0.1486,0.3720234312993273,0.30199558514,0.2692447598585892,10.281807845366686,2.350834870619811,0.1501716225165563,0.1301755910558482,28.88511361575588,96.55351824985398,0.1944426212819863,0.5615349529429716,81.89259340261609,0.075438955345691,1.9750416138729472
2021-03-29,20210329,宜兴,多云-阴,25,15,104,3,东南风,微风,轻度,17.79,8.28,10.629,3.011,0.025,0.0437,1.439,424.749,22.88,0.00909,3119300.0,18.7,0.5,19.83,18.4,32.1923937360179,189.08991,1.4979000000000002,139.0607,0.0010925,147.3012,0.0173611111111111,1.108786998733856,0.0437,0.0402528957173037,0.0266098988823842,420.992,1.0553485896753592,283.166,195.5736,0.9616216216216216,0.370675,0.6378287813360395,1.0058541777541246,50.12587775775864,3.1421694342751616,17.41455359999998,3.608761901846144,4.972717980769671,241.40141495326148,0.759,0.4441347131760731,0.3751760645999998,0.4731964841106771,19.41841405002661,2.522026988635275,0.2361999999999998,0.1301755910558482,48.15736651108185,229.74994191959425,0.1666410433059087,0.2944728281890352,22.07826065741417,0.0478855897863674,23.9691153761306
2021-03-30,20210330,宜兴,扬沙-中雨,19,13,147,3,东风,3级,轻度,19.25,7.998,9.757,2.942,0.0394,0.073,2.272,437.423,55.49,0.00896,4966400.0,16.9,1.2,13.34,19.8,30.7027027027027,187.82225,1.7623333333333333,155.8223,0.0028761999999999,153.9615,0.0173339199296084,1.0649837106893718,0.073,0.0177022481855195,0.0592592592592592,1098.702,0.6587654320987655,198.82863636363635,193.1886,0.9673366834170852,1.4069999999999998,0.2361479907948309,1.037037037037037,48.65330721369483,1.495114750020343,9.718011028000005,6.139758455549877,5.432771299585507,153.31873605947956,1.7888400000000002,0.4284041895612228,0.19497725324,0.1420139947530308,13.043555555555557,2.7177042785480774,0.1687888026396832,0.0599056293239043,25.275985252052767,265.16202954871324,0.4105167407407406,0.749282841874761,21.2630811090629,0.0362478991516537,57.17894632991318
2021-03-31,20210331,宜兴,小雨-阵雨,15,14,131,3,东风,3级,轻度,18.29,7.905,9.052,4.592,0.1724,0.1332,3.463,552.884,93.47,0.0109,7628560.0,15.4,7.1,8.07,23.3,25.80476900149031,165.56107999999998,2.7294,205.3371500000001,0.0057691125,144.58245,0.0497690531177829,0.9685010048276388,0.13305,0.0105853710172541,0.2797674019836411,2177.851,0.4183514774494557,68.25728395061729,210.9116,0.7816239316239315,3.433453125,0.085423944109241,1.5759460860549508,49.9355314768692,0.8279929574097072,7.413814300000004,7.193608588308335,5.480900183623125,136.36283687943262,9.262250000000002,0.2989093023087866,0.1026347442,0.0632761183856846,9.747589424572318,2.4996736079062387,0.4077110692840647,0.0152760987319815,13.211527501968462,274.42938429399743,0.5292740169014943,1.3728313157543888,18.4678361458105,0.0296581302146478,135.70061830144323
2021-04-01,20210401,宜兴,小雨,15,14,57,2,东北风,2级,良,17.47,7.796,8.669,3.922,0.0813,0.1155,2.916,485.841,110.67,0.00654,5299830.0,16.3,5.3,6.77,11.4,25.03004291845493,151.44743,2.317833333333333,192.3591,0.0057691125,136.19612,0.0278711004456633,0.9116015743129762,0.1155,0.0089549565684606,0.2797674019836411,1261.638,0.3665403356794802,77.11761904761904,98.8266,1.519130434782609,3.433453125,0.0606250559684785,0.9041689225771522,48.24116138199977,0.6538872079946112,5.492817104000004,7.193608588308335,3.928922123712813,49.59780961762336,9.262250000000002,0.3110819138075881,0.07606111248,0.0396642169371523,4.178559826746075,2.4304607271514804,0.1923251975317107,0.0123171588721004,10.214237700532909,134.0372220176991,0.5292740169014943,1.6967641403250884,64.17876952741021,0.0287668875865525,102.32495506759396
2021-04-02,20210402,宜兴,阴-多云,18,14,79,2,西北风,2级,良,17.22,7.74,8.565,3.155,0.0971,0.0675,2.618,461.952,46.27,0.00499,3559460.0,16.5,0.8,10.34,10.9,38.21897810218977,147.4893,1.9468333333333327,159.4156,0.0057691125,133.2828,0.0370752195494463,0.8958793662202704,0.0675,0.0211550666384599,0.0439077936333699,504.3430000000001,0.5675082327113062,256.64,93.3585,1.5654545454545454,1.0742,0.2187433890416754,0.6421514818880352,47.50520493802402,1.5116947972238777,4.690194000000003,6.352617485181856,4.346675770517051,106.52161624709116,1.30084,0.3185844320793516,0.109817004,0.2156726354278925,6.185839736553239,2.412567754061574,0.234986449026346,0.05264582167068,22.638912880515612,128.3886201462155,0.3642753249097473,0.747017412068526,65.74225983471074,0.0559364032155701,17.290212056671916
2021-04-03,20210403,宜兴,小雨-多云,16,10,50,1,西北风,3级,优,17.36,7.774,8.744,2.64,0.0945,0.0456,2.421,438.048,21.62,0.00355,1191030.0,14.7,2.1,8.65,19.6,44.06304577485582,151.79584,1.7022000000000002,142.3946,0.0043092,134.95664,0.0390173410404624,0.9173379178322072,0.0456,0.0402528957173037,0.1143790849673202,423.75200000000007,0.4711328976034858,141.3058064516129,171.38240000000002,0.881218274111675,2.58993,0.3824049513704686,1.1819172113289762,47.30174839533608,3.1976577643514945,5.2383205440000005,5.875790969942848,2.874060616270993,241.40141495326148,2.8712250000000004,0.3457385980576156,0.0963597544,0.4731964841106771,9.234204793028324,2.45038231766322,0.2640637456647399,0.1050563053215573,46.71658195407759,236.60962638242952,0.265196872087912,0.3582816228161952,19.5947158648767,0.0355766981844402,95.20992566334225
2021-04-04,20210404,宜兴,晴,18,6,41,1,北风,3级,优,16.43,7.855,9.09,3.163,0.0639,0.0788,1.665,425.984,78.45,0.00407,3889260.0,12.1,0.0,22.02,17.5,20.86466165413534,149.3487,1.6356,161.5317,0.0050353199999999,129.05765,0.0383553421368547,0.9347743208315,0.0788,0.0125865324103209,0.0,1372.875,1.2633390705679863,425.984,159.075,0.9335227272727272,0.0,0.2771554436752674,1.0040160642570282,47.5757440858436,0.8382285400074756,6.645017250000007,3.965241019551802,7.976044021994864,93.82907488986784,0.0,0.3497758698218201,0.271219239,0.0692048976488539,22.10843373493976,2.3282684028223235,0.2980958013205284,0.0665758932681401,14.20035634222217,201.6326971410619,0.2864823877011769,1.1439029326229886,22.594644628099168,0.0322945846595342,0.0
2021-04-05,20210405,宜兴,多云-阴,18,10,50,1,东北风,2级,优,15.92,7.944,9.466,3.477,0.025,0.0855,1.785,426.563,94.75,0.00463,7177610.0,12.5,0.0,22.02,10.3,20.63583815028901,150.69871999999998,1.7825,168.25209999999998,0.0021375,126.46848,0.0139977603583426,0.9626982340348588,0.0855,0.010443864229765,0.0,975.925,1.301418439716312,426.563,97.4998,1.5307692307692309,0.0,0.2299738903394255,0.6087470449172576,48.12555947534901,0.6634005274249593,8.435493375999998,4.14625606815301,8.60239701751785,45.88615039164491,0.0,0.3524596843038335,0.3009892660799999,0.0475090528132983,13.404609929078012,2.2555640027027835,0.1250826427771556,0.051367855782762,12.064766965442873,114.94480089557908,0.322688687737324,1.3065789706053512,62.78553032544378,0.0494478584181704,0.0
2021-04-06,20210406,宜兴,多云,20,11,60,2,东南风,2级,良,16.18,8.006,9.706,3.148,0.0323,0.0583,1.648,401.624,58.03,0.00529,2963220.0,15.1,0.0,21.76,14.9,27.79089376053963,157.04308,1.6181,146.101,0.00188309,129.53708,0.0195876288659793,0.992718941590744,0.0583,0.0169405387091309,0.0,864.647,1.2665890570430736,401.624,144.61939999999998,1.0786666666666669,0.0,0.3686261223106895,0.8672875436554133,48.020013010324206,1.1025416199996667,9.822821416000004,3.831771709431988,6.744841867074424,101.37553108588854,0.0,0.3900489786997297,0.3180710553600001,0.1192300066181168,18.8721769499418,2.3120881362043293,0.1912582309278351,0.088868399785605,20.22076777123741,172.00190636005092,0.224816043972999,0.7877141288892181,28.88122808888889,0.0360407037687051,0.0
2021-04-07,20210407,宜兴,阴-小雨,16,11,49,1,东南风,2级,优,16.52,8.075,9.811,4.017,0.025,0.078,2.195,392.34,83.39,0.00683,4550950.0,12.7,11.7,4.15,17.0,27.78481012658228,162.07772,2.0966666666666667,153.48049999999998,0.00195,133.39899999999997,0.0113843351548269,1.0108857383940433,0.078,0.0118497452304775,0.2797674019836411,1417.63,0.2368721461187214,30.89291338582677,166.787,0.9660818713450292,3.433453125,0.0491764427064818,1.6381278538812785,48.2454956007391,0.7956536833073444,11.337836874999986,5.191904288795258,1.7171675005659757,79.03519374333452,9.262250000000002,0.4120550160166777,0.0641271487499999,0.0564120901314917,4.026826484018265,2.3685693560951084,0.1200685906193077,0.0098019618709351,14.80400408338706,201.70360687763045,0.33480990831174,1.103607405979199,22.16564686570226,0.0077272288580795,135.70061830144323
2021-04-08,20210408,宜兴,阴-晴,19,7,54,2,东风,2级,良,15.71,8.036,9.647,3.347,0.025,0.0883,2.617,371.351,102.25,0.00804,5279670.0,13.5,2.0,19.73,13.8,29.305711086226204,151.55437,2.0174333333333334,154.7161,0.0022075,126.24556,0.0095492742551566,0.9766045335561984,0.0883,0.009685230024213,0.1196888090963494,1411.0500000000002,1.1807301017354876,123.78366666666666,133.1286,1.1302158273381295,2.7053,0.1910895883777239,0.9455415918611608,47.57180979286693,0.6030790155520519,10.354086511999991,5.934084797527344,9.332518736725785,49.633353995157385,3.372,0.4070201771983961,0.2923550361599999,0.035515376844773,16.29407540394973,2.2702847040775573,0.0954382352941176,0.043958957528807,11.425189426719326,158.09081701183726,0.5128224917644354,1.362455041253924,30.19473220847782,0.0468722628873306,59.69490841423223
2021-04-09,20210409,宜兴,晴,20,8,60,2,东风,2级,良,15.9,8.086,9.787,3.287,0.025,0.0614,2.333,368.343,76.56,0.00755,4049430.0,13.1,0.0,23.92,13.7,37.38782051282051,155.6133,1.8938,143.55270000000002,0.001535,128.56740000000002,0.0107112253641816,0.994909038611158,0.0614,0.0128932439401753,0.0,1048.872,1.4153846153846157,368.343,134.0819,1.1521739130434785,0.0,0.3084063950489943,0.8106508875739645,47.80221442729047,0.8174437658439724,11.542748652000006,5.302257522747676,9.053212831237316,65.06316529138732,0.0,0.4213246223699921,0.3712905934400001,0.0628310741122935,19.390769230769237,2.3004384970513563,0.1138462082262211,0.0719399102050371,15.563832223830198,159.19254163612484,0.3270236900863075,1.009278993033938,30.753275047258988,0.0477844150971992,0.0
2021-04-10,20210410,宜兴,多云-小雨,20,13,54,2,东南风,3级,良,16.17,8.113,9.767,3.308,0.025,0.073,2.489,365.311,86.36,0.00687,4509370.0,14.1,0.0,22.54,20.4,33.63513513513514,157.93239,1.9566666666666663,146.57119999999998,0.001825,131.18721,0.0100401606425702,0.998740624346858,0.073,0.0114468864468864,0.0,1761.744,1.3127548048922535,365.311,199.2468,0.7887804878048781,0.0,0.2580128205128205,1.1881188118811878,47.89495513993937,0.7443075159817303,12.099056822999987,5.750508027266815,9.332518736725785,85.3061401098901,0.0,0.4311429086213627,0.3550990143399999,0.0489755424069039,26.780198019801976,2.3422960126328585,0.10914328313253,0.0598915553650929,14.131837914920368,241.60649112180303,0.4119393219591457,1.1319203988113482,14.056106769779891,0.0354229959628864,0.0
